1,1124,0,0
2,854,0,0
3,728,0,0
4,725,0,0
5,725,0,0
6,725,0,0
7,725,0,0
8,725,0,0
9,725,0,0
10,725,0,0
11,725,0,0
12,725,0,0
13,725,0,0
14,725,0,0
15,725,0,0
16,725,0,0
17,699,0,0
18,723,0,0
19,694,0,0
20,693,0,0
21,717,0,0
22,732,0,0
23,766,0,0
24,803,0,0
25,781,0,0
26,829,0,0
27,773,0,0
28,773,0,0
29,773,0,0
30,773,0,0
31,773,0,0
32,773,0,0
33,773,0,0
34,773,0,0
35,773,0,0
36,773,0,0
37,773,0,0
38,773,0,0
39,773,0,0
40,773,0,0
41,773,0,0
42,773,0,0
43,773,0,0
44,773,0,0
45,773,0,0
46,773,0,0
47,758,0,0
48,783,0,0
49,805,0,0
50,861,0,0
51,803,0,0
52,846,0,0
53,800,0,0
54,773,0,0
55,801,0,0
56,796,0,0
57,789,0,0
58,780,0,0
59,780,0,0
60,780,0,0
61,780,0,0
62,780,0,0
63,780,0,0
64,780,0,0
65,780,0,0
66,780,0,0
67,780,0,0
68,780,0,0
69,780,0,0
70,780,0,0
71,780,0,0
72,780,0,0
73,780,0,0
74,780,1,0
75,780,1,0
76,780,1,0
77,780,1,0
78,780,1,0
79,780,1,0
80,775,7,0
81,755,20,0
82,769,30,0
83,750,55,1
84,784,58,4
85,801,78,4
86,811,77,2
87,769,71,3
88,776,68,4
89,765,87,4
90,748,88,5
91,706,103,8
92,721,97,7
93,714,112,5
94,669,103,4
95,668,101,2
96,635,86,2
97,601,64,4
98,617,73,2
99,605,67,1
100,575,68,1
101,595,76,3
102,588,65,5
103,607,67,6
104,584,78,5
105,644,84,6
106,597,83,5
107,595,80,8
108,582,80,10
109,576,74,7
110,597,86,10
111,613,91,8
112,598,79,7
113,595,72,7
114,582,62,6
115,608,62,5
116,582,53,4
117,624,67,6
118,585,60,5
119,614,59,5
120,591,59,5
121,613,62,9
122,601,57,9
123,619,70,10
124,584,79,12
125,562,76,11
126,583,88,10
127,541,89,9
128,579,88,12
129,553,83,10
130,553,91,9
131,534,105,9
132,521,101,11
133,527,108,11
134,539,115,12
135,522,116,13
136,521,95,13
137,501,102,14
138,493,95,14
139,502,95,16
140,506,110,17
141,492,106,18
142,511,113,17
143,499,101,17
144,472,104,17
145,462,90,17
146,448,84,20
147,459,84,19
148,439,89,21
149,464,90,21
150,439,88,20
151,429,91,22
152,434,97,19
153,443,96,20
154,460,86,23
155,463,106,25
156,485,91,22
157,439,96,22
158,444,90,20
159,438,86,22
160,443,86,25
161,455,82,28
162,465,86,27
163,435,72,25
164,424,62,27
165,435,67,23
166,439,63,24
167,452,54,23
168,457,60,24
169,454,46,23
170,460,55,24
171,454,53,24
172,435,52,26
173,463,61,27
174,430,50,25
175,422,49,25
176,443,47,25
177,438,47,24
178,454,44,26
179,476,42,23
180,490,52,25
181,466,46,23
182,500,44,23
183,500,42,21
184,500,43,22
185,512,50,21
186,470,47,22
187,480,43,21
188,461,40,21
189,465,35,22
190,457,30,25
191,465,29,24
192,435,30,23
193,416,28,23
194,400,24,25
195,405,24,25
196,383,24,25
197,389,21,28
198,421,19,29
199,400,20,29
200,408,18,30
201,407,18,31
202,416,18,31
203,393,17,31
204,432,18,31
205,406,15,33
206,417,16,33
207,386,15,34
208,380,11,35
209,378,13,35
210,384,13,35
211,390,14,35
212,389,14,35
213,372,14,35
214,354,13,35
215,370,13,35
216,356,12,36
217,356,12,37
218,366,11,38
219,359,11,38
220,365,8,38
221,395,11,38
222,378,10,38
223,358,10,38
224,380,11,38
225,361,10,39
226,372,10,39
227,381,8,39
228,394,9,39
229,384,9,39
230,404,9,39
231,392,9,39
232,411,9,39
233,384,6,41
234,391,6,41
235,394,5,41
236,410,7,41
237,426,7,41
238,414,7,41
239,412,5,41
240,407,6,41
241,418,7,41
242,390,6,41
243,396,7,41
244,396,7,41
245,402,7,41
246,402,7,41
247,402,7,41
248,402,7,41
249,402,7,41
250,402,7,41
251,402,7,41
252,402,7,41
253,402,7,41
254,402,7,41
255,402,7,41
256,402,7,41
257,402,7,41
258,402,7,41
259,402,7,41
260,402,7,41
261,402,7,41
262,402,7,41
263,402,7,41
264,402,7,41
265,402,7,41
266,402,7,41
267,402,7,41
268,402,7,41
269,402,7,41
270,402,7,41
271,402,7,41
272,402,7,41
273,402,7,41
274,402,7,41
275,402,7,41
276,402,7,41
277,402,7,41
278,402,7,41
279,402,7,41
280,402,7,41
281,402,7,41
282,402,7,41
283,402,7,41
284,402,7,41
285,402,7,41
286,402,7,41
287,402,7,41
288,402,7,41
289,402,7,41
290,402,7,41
291,402,7,41
292,402,7,41
293,402,7,41
294,402,7,41
295,402,7,41
296,402,7,41
297,402,7,41
298,402,7,41
299,402,7,41
300,402,7,41
301,402,7,41
302,402,7,41
303,402,7,41
304,402,7,41
305,402,7,41
306,402,7,41
307,402,7,41
308,402,7,41
309,402,7,41
310,402,7,41
311,402,7,41
312,402,7,41
313,402,7,41
314,402,7,41
315,402,7,41
316,402,7,41
317,402,7,41
318,402,7,41
319,402,7,41
320,402,7,41
321,402,7,41
322,402,7,41
323,402,7,41
324,402,7,41
325,402,7,41
326,402,7,41
327,402,7,41
328,402,7,41
329,402,7,41
330,402,7,41
331,402,7,41
332,402,7,41
333,402,7,41
334,402,7,41
335,402,7,41
336,402,7,41
337,402,7,41
338,402,7,41
339,402,7,41
340,402,7,41
341,402,7,41
342,402,7,41
343,402,7,41
344,402,7,41
345,402,7,41
346,402,7,41
347,402,7,41
348,402,7,41
349,402,7,41
350,402,7,41
351,402,7,41
352,402,7,41
353,402,7,41
354,402,7,41
355,402,7,41
356,402,7,41
357,402,7,41
358,402,7,41
359,402,7,41
360,402,7,41
361,402,7,41
362,402,7,41
363,402,7,41
364,402,7,41
365,402,7,41
366,402,7,41
367,402,7,41
368,402,7,41
369,402,7,41
370,402,7,41
371,402,7,41
372,402,7,41
373,402,7,41
374,402,7,41
375,402,7,41
376,402,7,41
377,402,7,41
378,402,7,41
379,402,7,41
380,402,7,41
381,402,7,41
382,402,7,41
383,402,7,41
384,402,7,41
385,402,7,41
386,402,7,41
387,402,7,41
388,402,7,41
389,402,7,41
390,402,7,41
391,402,7,41
392,402,7,41
393,402,7,41
394,402,7,41
395,402,7,41
396,402,7,41
